year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage,state
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,Massachusetts
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,Rhode Island
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,Connecticut
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,New York
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,New Jersey
2022,mar,Energy,293.911,Northeast,Post-COVID,425.86,65818.88888888889,197.10875,44140.84,Pennsylvania
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Maine
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,New Hampshire
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Vermont
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Massachusetts
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Rhode Island
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Connecticut
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,New York
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,New Jersey
2023,mar,Energy,279.181,Northeast,Post-COVID,404.52,69343.33333333333,197.10875,48958.12,Pennsylvania
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Maine
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,New Hampshire
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Vermont
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Massachusetts
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Rhode Island
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Connecticut
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,New York
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,New Jersey
2024,mar,Energy,277.32,Northeast,Post-COVID,401.82,71988.88888888889,197.10875,51167.03,Pennsylvania
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Maine
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,New Hampshire
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Vermont
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Massachusetts
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Rhode Island
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Connecticut
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,New York
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,New Jersey
2025,mar,Energy,280.359,Northeast,Post-COVID,406.22,75084.4050740352,197.10875,52788.72,Pennsylvania
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Maine
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,New Hampshire
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Vermont
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Massachusetts
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Rhode Island
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Connecticut
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,New York
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,New Jersey
2015,mar,Shelter,321.995,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,51863.46,Pennsylvania
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Maine
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,New Hampshire
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Vermont
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Massachusetts
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Rhode Island
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Connecticut
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,New York
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,New Jersey
2016,mar,Shelter,330.202,Northeast,Pre-COVID,1503.19,52797.77777777778,324.87725,51946.37,Pennsylvania
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Maine
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,New Hampshire
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Vermont
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Massachusetts
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Rhode Island
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Connecticut
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,New York
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,New Jersey
2017,mar,Shelter,339.146,Northeast,Pre-COVID,1543.91,53960.0,324.87725,51689.76,Pennsylvania
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Maine
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,New Hampshire
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Vermont
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Massachusetts
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Rhode Island
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Connecticut
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,New York
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,New Jersey
2018,mar,Shelter,347.179,Northeast,Pre-COVID,1580.48,55435.555555555555,324.87725,51874.54,Pennsylvania
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Maine
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,New Hampshire
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Vermont
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Massachusetts
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Rhode Island
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Connecticut
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,New York
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,New Jersey
2019,mar,Shelter,355.912,Northeast,Pre-COVID,1620.24,,324.87725,,Pennsylvania
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Maine
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,New Hampshire
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Vermont
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Massachusetts
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Rhode Island
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Connecticut
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,New York
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,New Jersey
2020,mar,Shelter,365.343,Northeast,Post-COVID,1663.17,60284.444444444445,324.87725,53607.28,Pennsylvania
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Maine
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,New Hampshire
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Vermont
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Massachusetts
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Rhode Island
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Connecticut
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,New York
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,New Jersey
2021,mar,Shelter,369.937,Northeast,Post-COVID,1684.08,62467.77777777778,324.87725,54858.96,Pennsylvania
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Maine
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,New Hampshire
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Vermont
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Massachusetts
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Rhode Island
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Connecticut
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,New York
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,New Jersey
2022,mar,Shelter,380.887,Northeast,Post-COVID,1733.93,65818.88888888889,324.87725,56140.17,Pennsylvania
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Maine
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,New Hampshire
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Vermont
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Massachusetts
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Rhode Island
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Connecticut
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,New York
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,New Jersey
2023,mar,Shelter,404.754,Northeast,Post-COVID,1842.58,69343.33333333333,324.87725,55658.68,Pennsylvania
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Maine
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,New Hampshire
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Vermont
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Massachusetts
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Rhode Island
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Connecticut
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,New York
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,New Jersey
2024,mar,Shelter,428.807,Northeast,Post-COVID,1952.08,71988.88888888889,324.87725,54540.98,Pennsylvania
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Maine
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,New Hampshire
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Vermont
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Massachusetts
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Rhode Island
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Connecticut
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,New York
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,New Jersey
2025,mar,Shelter,449.62,Northeast,Post-COVID,2046.83,75084.4050740352,324.87725,54252.96,Pennsylvania
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Maine
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,New Hampshire
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Vermont
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Massachusetts
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Rhode Island
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Connecticut
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,New York
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,New Jersey
2015,mar,Medical Care,466.218,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51619.74,Pennsylvania
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Maine
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,New Hampshire
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Vermont
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Massachusetts
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Rhode Island
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Connecticut
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,New York
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,New Jersey
2016,mar,Medical Care,479.701,Northeast,Pre-COVID,424.6,52797.77777777778,468.18075,51529.81,Pennsylvania
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Maine
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,New Hampshire
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Vermont
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Massachusetts
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Rhode Island
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Connecticut
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,New York
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,New Jersey
2017,mar,Medical Care,493.595,Northeast,Pre-COVID,436.9,53960.0,468.18075,51181.7,Pennsylvania
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Maine
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,New Hampshire
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Vermont
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Massachusetts
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Rhode Island
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Connecticut
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,New York
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,New Jersey
2018,mar,Medical Care,504.112,Northeast,Pre-COVID,446.21,55435.555555555555,468.18075,51484.31,Pennsylvania
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Maine
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,New Hampshire
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Vermont
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Massachusetts
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Rhode Island
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Connecticut
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,New York
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,New Jersey
2019,mar,Medical Care,518.479,Northeast,Pre-COVID,458.92,,468.18075,,Pennsylvania
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Maine
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,New Hampshire
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Vermont
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Massachusetts
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Rhode Island
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Connecticut
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,New York
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,New Jersey
2020,mar,Medical Care,545.933,Northeast,Post-COVID,483.23,60284.444444444445,468.18075,51698.68,Pennsylvania
2021,mar,Medical Care,548.73,Northeast,Post-COVID,485.7,62467.77777777778,468.18075,53298.0,Maine
